,SCVL SPRING 2025 SEASON SCHEDULE,,,,,,,,,,,,,,,,,,,,
,Court 1,,,Court 2,,,Court 3,,,Court 4,,,Court 5,,,,,,,,
6:30 PM,,REC1 v REC2,ref: REC4,,REC5 v REC8,ref: REC3,,COM6 v COM11,ref: COM16,,COM1 v COM18,ref: COM7,,COM3 v COM13,ref: COM17,,,POW7,,,
7:30 PM,,REC4 v REC6,ref: REC1,,REC3 v REC7,ref: REC8,,COM16 v COM17,ref: COM6,,COM7 v COM8,ref: COM18,,COM2 v COM14,ref: COM11,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Week 6: Mar 2,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
4:30 PM,,REC1 v REC2,ref: REC3,,COM2 v COM3,ref: COM17,,MIXED-SKILL OPEN PLAY,,,COM10 v COM18,ref: COM14,,COM5 v COM16,ref: COM13,,,REC5 REC6 REC7 REC8,,,
5:30 PM,,REC3 v REC4,ref: REC1,,COM6 v COM17,ref: COM12,,MIXED-SKILL OPEN PLAY,,,COM1 v COM14,ref: COM9,,COM7 v COM13,ref: COM15,,,INT1 INT7,,,
6:30 PM,,INT6 v INT16,ref: INT12,,INT2 v INT10,ref: INT11,,MIXED-SKILL OPEN PLAY,,,COM9 v COM15,ref: COM1,,COM8 v COM12,ref: COM6,,,COM4 COM11,,,
7:30 PM,,INT12 v INT15,ref: INT16,,INT5 v INT11,ref: INT2,,INT13 v INT14,ref: INT10,,POW2 v POW8,ref: POW3,,POW5 v POW6,ref: POW10,,,POW4,,,
8:30 PM,,INT4 v INT8,ref: INT13,,INT3 v INT9,ref: INT14,,POW10 v POW11,ref: POW5,,POW3 v POW7,ref: POW8,,POW1 v POW9,ref: POW6,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Week 7: Mar 9,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
3:30 PM,,INT5 v INT12,ref: INT13,,INT6 v INT11,ref: INT4,,POW1 v POW11,ref: POW4,,POW2 v POW10,ref: POW8,,POW3 v POW9,ref: POW7,,,,,,
4:30 PM,,INT1 v INT16,ref: INT12,,INT4 v INT13,ref: INT7,,INT3 v INT15,ref: INT2,,POW4 v POW8,ref: POW1,,POW5 v POW7,ref: POW3,,,INT9 INT14,,,
5:30 PM,,INT2 v INT8,ref: INT1,,INT7 v INT10,ref: INT3,,MIXED-SKILL OPEN PLAY,,,COM1 v COM5,ref: COM4,,COM3 v COM9,ref: COM10,,,COM2 COM13,,,
6:30 PM,,REC2 v REC4,ref: REC3,,REC6 v REC8,ref: REC5,,COM10 v COM16,ref: COM17,,COM4 v COM8,ref: COM18,,COM7 v COM11,ref: COM12,,,POW6,,,
7:30 PM,,REC1 v REC3,ref: REC2,,REC5 v REC7,ref: REC4,,COM6 v COM18,ref: COM16,,COM14 v COM15,ref: COM8,,COM12 v COM17,ref: COM11,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Week 8: Mar 16,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
3:30 PM,,REC2 v REC6,ref: REC5,,REC4 v REC8,ref: REC7,,COM10 v COM17,ref: COM2,,COM13 v COM18,ref: COM8,,COM5 v COM14,ref: COM11,,,,,,
4:30 PM,,REC3 v REC5,ref: REC2,,REC1 v REC7,ref: REC8,,COM4 v COM7,ref: COM12,,COM2 v COM8,ref: COM13,,COM3 v COM11,ref: COM5,,,INT10 INT11,,,
5:30 PM,,INT6 v INT9,ref: INT14,,INT1 v INT5,ref: INT7,,SKILLS CLINIC,,,COM12 v COM15,ref: COM7,,COM6 v COM16,ref: COM3,,,COM1 COM9,,,
6:30 PM,,INT7 v INT14,ref: INT6,,INT4 v INT15,ref: INT1,,INT8 v INT13,ref: INT12,,POW1 v POW5,ref: POW9,,POW2 v POW4,ref: POW10,,,POW3,,,
7:30 PM,,INT3 v INT16,ref: INT13,,INT2 v INT12,ref: INT15,,POW7 v POW10,ref: POW1,,POW8 v POW9,ref: POW2,,POW6 v POW11,ref: POW4,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Week 9: Mar 23,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
3:30 PM,,INT12 v INT16,ref: INT8,,INT11 v INT13,ref: INT10,,POW3 v POW8,ref: POW4,,POW2 v POW6,ref: POW11,,POW1 v POW10,ref: POW7,,,,,,
4:30 PM,,INT4 v INT5,ref: INT16,,INT10 v INT14,ref: INT9,,INT1 v INT8,ref: INT11,,POW5 v POW11,ref: POW6,,POW4 v POW7,ref: POW1,,,INT3 INT6,,,
5:30 PM,,INT9 v INT15,ref: INT4,,INT2 v INT7,ref: INT5,,MIXED-SKILL OPEN PLAY,,,COM1 v COM4,ref: COM2,,COM3 v COM8,ref: COM6,,,COM12 COM14,,,
6:30 PM,,REC3 v REC6,ref: REC2,,REC1 v REC8,ref: REC7,,COM13 v COM15,ref: COM3,,COM2 v COM10,ref: COM11,,COM5 v COM6,ref: COM16,,,POW9,,,
7:30 PM,,REC2 v REC7,ref: REC8,,REC4 v REC5,ref: REC1,,COM9 v COM17,ref: COM15,,COM11 v COM18,ref: COM10,,COM7 v COM16,ref: COM5,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Week 10: Mar 30,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
4:30 PM,,REC2 v REC4,ref: REC1,,REC6 v REC7,ref: REC8,,COM11 v COM14,ref: COM9,,COM2 v COM6,ref: COM15,,COM8 v COM17,ref: COM13,,,,,,
5:30 PM,,REC3 v REC8,ref: REC7,,REC1 v REC5,ref: REC4,,COM7 v COM18,ref: COM14,,COM10 v COM15,ref: COM4,,COM9 v COM13,ref: COM17,,,INT2 INT5,,,
6:30 PM,,INT1 v INT10,ref: INT11,,INT7 v INT9,ref: INT15,,COM1 v COM16,ref: COM18,,COM4 v COM5,ref: COM10,,COM3 v COM12,ref: COM7,,,,,,
7:30 PM,,INT4 v INT11,ref: INT6,,INT8 v INT16,ref: INT7,,INT14 v INT15,ref: INT9,,POW5 v POW8,ref: POW2,,POW6 v POW7,ref: POW10,,,POW1,,,
8:30 PM,,INT3 v INT12,ref: INT4,,INT6 v INT13,ref: INT16,,POW2 v POW11,ref: POW7,,POW4 v POW9,ref: POW5,,POW3 v POW10,ref: POW6,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Apr 6 (4:30pm start),,,,,,,,,,,,,,,,,,,
,PLAYOFFS WEEK 1: INTERMEDIATE & POWER DIVISIONS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,13-Apr,,,,,,,,,,,,,,,,,,,
,PLAYOFFS WEEK 2:  RECREATIONAL & COMPETITIVE DIVISIONS,,,,,,,,,,,,,,,,,,,,
