,,,,,,,,,,,,,,,,,,,,,,
,,SCVL FALL 2025 SEASON SCHEDULE,,,,,,,,,,,,,,,,,,,,
,,Court 1,,,Court 2,,,Court 3,,,Court 4,,,Court 5,,,,,,,,
,4:30 PM,,REC6 v REC8,ref: REC9,,REC2 v REC3,ref: REC4,,COM6 v COM13,ref: COM7,,COM1 v COM3,ref: COM18,,COM4 v COM15,ref: COM10,,,INT7,,,
,5:30 PM,,INT10 v INT14,ref: INT2,,INT1 v INT8,ref: INT4,,SKILLS CLINIC,Topic TBD,,COM5 v COM8,ref: COM6,,COM10 v COM11,ref: COM15,,,COM16 COM17,,,
,6:30 PM,,INT2 v INT12,ref: INT11,,INT3 v INT6,ref: INT8,,INT4 v INT5,ref: INT14,,POW2 v POW7,ref: POW11,,POW6 v POW10,ref: POW1,,,POW5 POW8,,,POW6
,7:30 PM,,INT11 v INT13,ref: INT12,,INT9 v INT15,ref: INT3,,POW9 v POW11,ref: POW2,,POW3 v POW6*,ref: POW7,,POW1 v POW4,ref: POW10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,Week 6: Oct 19,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
,3:30 PM,,POW3 v POW7,ref: POW11,,POW2 v POW8,ref: POW6,,POW1 v POW9,ref: POW4,,INT8 v INT11,ref: INT10,,INT4 v INT15,ref: INT3,,,REC5,,,
,4:30 PM,,POW5 v POW11,ref: POW3,,POW4 v POW6,ref: POW8,,INT1 v INT3,ref: INT11,,INT10 v INT12,ref: INT14,,INT6 v INT13,ref: INT7,,,INT2,,,
,5:30 PM,,COM9 v COM10,ref: COM4,,COM8 v COM11,ref: COM5,,OPEN PLAY,MIXED-SKILL,,INT5 v INT14,ref: INT1,,INT7 v INT9,ref: INT13,,,COM7 COM12,,,
,6:30 PM,,COM4 v COM6,ref: COM17,,COM1 v COM15,ref: COM8,,COM5 v COM18,ref: COM14,,REC2 v REC8,ref: REC1,,REC4 v REC6,ref: REC7,,,POW10,,,
,7:30 PM,,COM3 v COM16,ref: COM15,,COM2 v COM17,ref: COM1,,COM13 v COM14,ref: COM18,,REC1 v REC9,ref: REC8,,REC3 v REC7,ref: REC2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,Week 7: Oct 26,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
,3:30 PM,,REC3 v REC5,ref: REC8,,REC1 v REC7,ref: REC2,,COM15 v COM18,ref: COM2,,COM1 v COM14,ref: COM7,,COM3 v COM12,ref: COM10,,,REC4,,,
,4:30 PM,,REC8 v REC9,ref: REC5,,REC2 v REC6,ref: REC1,,COM9 v COM16,ref: COM15,,COM2 v COM7,ref: COM6,,COM10 v COM17,ref: COM11,,,INT5 INT11 INT14,,,
,5:30 PM,,SKILLS CLINIC,Topic TBD,,SKILLS CLINIC,Topic TBD,,INT2 v INT8,ref: INT15,,COM6 v COM8,ref: COM9,,COM4 v COM11,ref: COM16,,,COM5 COM13,,,
,6:30 PM,,INT4 v INT6,ref: INT12,,INT3 v INT7,ref: INT1,,INT10 v INT15,ref: INT8,,POW9 v POW10,ref: POW11,,POW2 v POW6,ref: POW1,,,POW4,,,
,7:30 PM,,INT12 v INT13,ref: INT6,,INT1 v INT9,ref: INT10,,POW1 v POW7,ref: POW6,,POW8 v POW11,ref: POW9,,POW3 v POW5,ref: POW2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,Week 8: Nov 2,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
,3:30 PM,,INT11 v INT15,ref: INT13,,INT5 v INT7,ref: INT6,,POW1 v POW10,ref: POW4,,POW3 v POW8,ref: POW7,,POW2 v POW9,ref: POW5,,,REC8,,,
,4:30 PM,,INT10 v INT13,ref: INT9,,INT5* v INT6,ref: INT7,,INT3 v INT8,ref: INT1,,POW4 v POW7,ref: POW3,,POW5 v POW6,ref: POW2,,,INT4 INT12,,,INT5
,5:30 PM,,INT2 v INT9,ref: INT3,,INT1 v INT14,ref: INT8,,OPEN PLAY,MIXED-SKILL,,COM8 v COM15,ref: COM10,,COM11 v COM12,ref: COM5,,,COM6 COM9,,,
,6:30 PM,,REC7 v REC9,ref: REC3,,REC2 v REC5,ref: REC1,,COM7 v COM16,ref: COM8,,COM14 v COM17,ref: COM18,,COM5 v COM10,ref: COM1,,,POW11,,,
,7:30 PM,,REC3 v REC4,ref: REC9,,REC1 v REC6,ref: REC2,,COM2 v COM4,ref: COM7,,COM3 v COM18,ref: COM14,,COM1 v COM13,ref: COM16,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,Week 9: Nov 9,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
,3:30 PM,,COM2 v COM14,ref: COM16,,COM4 v COM12,ref: COM17,,COM6 v COM7,ref: COM1,,REC3 v REC6,ref: REC8,,REC1 v REC4,ref: REC2,,,REC9,,,
,4:30 PM,,COM16 v COM18,ref: COM14,,COM3 v COM17,ref: COM13,,COM1 v COM9,ref: COM11,,REC7 v REC8,ref: REC3,,REC2 v REC5,ref: REC6,,,INT9,,,
,5:30 PM,,COM5 v COM11,ref: COM18,,COM13 v COM15,ref: COM9,,OPEN PLAY,MIXED-SKILL,,INT7 v INT8,ref: INT3,,INT2 v INT14,ref: INT5,,,COM8 COM10,,,
,6:30 PM,,POW2 v POW10,ref: POW3,,POW5 v POW7,ref: POW1,,INT6 v INT10,ref: INT12,,INT3 v INT5,ref: INT15,,INT1 v INT11,ref: INT2,,,POW6,,,
,7:30 PM,,POW3 v POW9,ref: POW2,,POW1 v POW11,ref: POW5,,POW4 v POW8,ref: POW7,,INT13 v INT15,ref: INT11,,INT4 v INT12,ref: INT1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,Week 10: Nov 16,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
,3:30 PM,,INT4 v INT9,ref: INT2,,INT6 v INT7,ref: INT15,,POW2 v POW11,ref: POW5,,POW3 v POW10,ref: POW8,,POW4 v POW9,ref: POW6,,,,,,REC8
