,SCVL FALL 2024 SEASON SCHEDULE,,,,,,,,,,,,,,,,,,,,
,Court 1,,,Court 2,,,Court 3,,,Court 4,,,Court 5,,,,,,,,
5:30 PM,,REC4 v REC6*,ref: REC9,,INT7 v INT13,ref: INT5,,COM8 v COM9,ref: COM15,,SKILLS CLINIC,Topic TBD,,SKILLS CLINIC,Topic TBD,,,COM3 COM10 COM12,,,
6:30 PM,,REC1 v REC9,ref: REC6,,REC2 v REC8,ref: REC3,,COM5 v COM15,ref: COM8,,COM7 v COM14,ref: COM9,,COM4 v COM16,ref: COM2,,,POW5,,,
7:30 PM,,REC5 v REC6,ref: REC2,,REC3 v REC7,ref: REC8,,COM11 v COM17,ref: COM5,,COM6 v COM13,ref: COM14,,COM1 v COM2,ref: COM16,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Week 6: Oct 20,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
3:30 PM,,COM10 v COM15,ref: COM6,,COM1 v COM8,ref: COM13,,COM4 v COM5,ref: COM7,,REC6 v REC9,ref: REC8,,REC1 v REC5,ref: REC2,,,REC3,,,
4:30 PM,,COM12 v COM14,ref: COM10,,COM3 v COM13,ref: COM8,,COM6 v COM7,ref: COM1,,REC7 v REC8,ref: REC5,,REC2 v REC4,ref: REC6,,,INT1,,,
5:30 PM,,COM9 v COM17,ref: COM14,,POW6 v POW11,ref: POW3,,MIXED-SKILL OPEN PLAY,,,MIXED-SKILL OPEN PLAY,,,MIXED-SKILL OPEN PLAY,,,,COM2 COM11 COM16,,,
6:30 PM,,INT4 v INT11,ref: INT6,,INT7 v INT10,ref: INT12,,INT8 v INT13,ref: INT9,,POW3 v POW10,ref: POW2,,POW8 v POW9,ref: POW4,,,POW7,,,
7:30 PM,,INT2 v INT6,ref: INT11,,INT9 v INT12,ref: INT10,,INT3 v INT5,ref: INT13,,POW1 v POW5,ref: POW10,,POW2 v POW4,ref: POW9,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Week 7: Oct 27,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
3:30 PM,,POW3 v POW9,ref: POW8,,POW2 v POW10,ref: POW11,,INT2 v INT12,ref: INT10,,INT1 v INT13,ref: INT4,,INT7 v INT9,ref: INT6,,,REC5,,,
4:30 PM,,POW3* v POW8,ref: POW5,,POW1 v POW11,ref: POW10,,INT4 v INT10,ref: INT2,,INT3 v INT11,ref: INT1,,INT5 v INT6,ref: INT9,,,INT8,,,
5:30 PM,,COM3 v COM10,ref: COM8,,COM5 v COM6,ref: COM11,,POW5 v POW7,ref: POW3,,MIXED-SKILL OPEN PLAY,,,MIXED-SKILL OPEN PLAY,,,,COM4,,,
6:30 PM,,REC6 v REC8,ref: REC2,,REC3 v REC9,ref: REC4,,COM11 v COM16,ref: COM17,,COM2 v COM8,ref: COM5,,COM13 v COM14,ref: COM3,,,POW4 POW6,,,POW3
7:30 PM,,REC1 v REC7,ref: REC8,,REC2 v REC4,ref: REC9,,COM7 v COM17,ref: COM16,,COM12 v COM15,ref: COM2,,COM1 v COM9,ref: COM13,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Week 8: Nov 3,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
3:30 PM,,REC2 v REC6,ref: REC1,,REC3 v REC5,ref: REC7,,COM1 v COM16,ref: COM6,,COM2 v COM15,ref: COM11,,COM3 v COM14,ref: COM10,,,REC4,,,
4:30 PM,,REC8 v REC9,ref: REC2,,REC1 v REC7,ref: REC6,,COM6 v COM11,ref: COM1,,COM4 v COM12,ref: COM15,,COM7 v COM10,ref: COM13,,,INT2,,,
5:30 PM,,COM8 v COM13,ref: COM12,,POW5 v POW9,ref: POW4,,COM9 v COM10*,ref: COM4,,SKILLS CLINIC,Topic TBD,,SKILLS CLINIC,Topic TBD,,,COM5 COM17,,,COM10
6:30 PM,,INT1 v INT9,ref: INT11,,INT8 v INT12,ref: INT3,,INT10 v INT13,ref: INT6,,POW3 v POW7,ref: POW10,,POW4 v POW6,ref: POW9,,,POW1,,,
7:30 PM,,INT5 v INT11,ref: INT1,,INT3 v INT7,ref: INT8,,INT4 v INT6,ref: INT13,,POW10 v POW11,ref: POW7,,POW2 v POW8,ref: POW6,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Week 9: Nov 10,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
3:30 PM,,INT1 v INT5,ref: INT11,,INT9 v INT10,ref: INT7,,INT6 v INT13,ref: INT8,,POW4 v POW11,ref: POW9,,POW1 v POW3,ref: POW5,,,REC2,,,
4:30 PM,,INT8 v INT11,ref: INT2,,INT7 v INT12,ref: INT9,,POW7 v POW8,ref: POW3,,POW6 v POW9,ref: POW4,,POW5 v POW10,ref: POW11,,,INT4,,,
5:30 PM,,COM5 v COM13,ref: COM14,,COM8 v COM10,ref: COM4,,INT2 v INT3,ref: INT12,,MIXED-SKILL OPEN PLAY,,,MIXED-SKILL OPEN PLAY,,,,COM9,,,
