,,,,,,,,,,,,,,,,,,,,,
,SCVL FALL 2021 SEASON SCHEDULE,,,,,,,,,,,,,,,,,,,,
,Court 1,,,Court 2,,,Court 3,,,Court 4,,,Court 5,,,,,,,,
5:30 PM,,SKILLS CLINIC,TOPIC,,SKILLS CLINIC,TOPIC,,INT10 v INT11,ref: INT7,,COM5 v COM6,ref: COM13,,COM11 v COM15,ref: COM16,,,POW10,,,None
6:30 PM,,INT2 v INT8,ref: INT10,,INT1 v INT9,ref: INT11,,INT3 v INT7,ref: INT5,,POW1 v POW8,ref: POW9,,POW2 v POW7,ref: POW11,,,,,,None
7:30 PM,,INT5 v INT12,ref: INT9,,INT4 v INT6,ref: INT1,,POW9 v POW11,ref: POW1,,POW4 v POW5,ref: POW8,,POW3 v POW6,ref: POW7,,,,,,None
,,,,,,,,,,,,,,,,,,,,,
,,Week 8: Nov 7,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
3:30 PM,,INT2 v INT9,ref: INT3,,INT4 v INT7,ref: INT8,,INT11 v INT12,ref: INT6,,POW4 v POW6,ref: POW10,,POW1 v POW9,ref: POW5,,,,,,None
4:30 PM,,INT5 v INT6,ref: INT9,,INT3 v INT8,ref: INT7,,POW10 v POW11,ref: POW3,,POW2 v POW8,ref: POW4,,POW5 v POW9,ref: POW6,,,,,,None
5:30 PM,,INT1 v INT10,ref: INT5,,COM6 v COM13,ref: COM8,,POW3 v POW7,ref: POW8,,COM1 v COM7,ref: COM16,,COM9 v COM14,ref: COM15,,,COM10,,,COM13
6:30 PM,,REC4 v REC6,ref: REC5,,COM4 v COM13,ref: COM12,,P+1 v P+2,ref: P+4,,COM2 v COM16,ref: COM11,,COM8 v COM15,ref: COM6,,,,,,POW9
7:30 PM,,REC1 v REC2,ref: REC4,,REC3 v REC5,ref: REC6,,P+3 v P+4,ref: P+1,,COM3 v COM5,ref: COM2,,COM11 v COM12,ref: COM13,,,,,,None
,,,,,,,,,,,,,,,,,,,,,
,,Week 9: Nov 14,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
3:30 PM,,REC5 v REC6,ref: REC4,,REC2 v REC3,ref: REC1,,P+2 v P+3,ref: P+4,,COM2 v COM4,ref: COM16,,COM5 v COM10,ref: COM3,,,,,,None
4:30 PM,,REC1 v REC4,ref: REC3,,COM1 v COM5,ref: COM4,,P+1 v P+4,ref: P+3,,COM3 v COM16,ref: COM15,,COM13 v COM14,ref: COM2,,,,,,None
5:30 PM,,INT3 v INT11,ref: INT10,,COM9 v COM12,ref: COM1,,SKILLS CLINIC,TOPIC,,COM4 v COM11,ref: COM13,,COM6 v COM15,ref: COM14,,,COM7 COM8,,,COM4  COM5
6:30 PM,,INT6 v INT8,ref: INT9,,INT4 v INT10,ref: INT11,,INT1 v INT2,ref: INT7,,POW7 v POW11,ref: POW10,,POW1 v POW6,ref: POW3,,,POW9,,,None
7:30 PM,,INT5 v INT9,ref: INT6,,INT7 v INT12,ref: INT8,,POW2 v POW5,ref: POW6,,POW8 v POW10,ref: POW11,,POW3 v POW4,ref: POW1,,,,,,None
,,,,,,,,,,,,,,,,,,,,,
